,game_id,datetime,year,month,home,homescore,away,awayscore,ref,attendance,score_deficit,totals
698,2012-06-01SalfordCatalans,2012-06-01,2012,Jun,Salford,34,Catalans,30,S. Ganson,5841.0,4,64
699,2012-06-03Hull FCSt Helens,2012-06-03,2012,Jun,Hull FC,18,St Helens,18,T. Alibert,11727.0,0,36
700,2012-06-03Wakefield TrinityLondon,2012-06-03,2012,Jun,Wakefield Trinity,24,London,6,T. Roby,5876.0,18,30
701,2012-06-03WidnesHuddersfield,2012-06-03,2012,Jun,Widnes,26,Huddersfield,22,G. Stokes,4644.0,4,48
702,2012-06-03Hull KRWarrington,2012-06-03,2012,Jun,Hull KR,23,Warrington,22,R. Hicks,7661.0,1,45
703,2012-06-04BradfordCastleford,2012-06-04,2012,Jun,Bradford,46,Castleford,32,B. Thaler,10906.0,14,78
704,2012-06-08St HelensBradford,2012-06-08,2012,Jun,St Helens,54,Bradford,0,T. Roby,13025.0,54,54
705,2012-06-08WarringtonLeeds,2012-06-08,2012,Jun,Warrington,37,Leeds,18,B. Thaler,10835.0,19,55
706,2012-06-09LondonWidnes,2012-06-09,2012,Jun,London,28,Widnes,24,R. Hicks,2117.0,4,52
707,2012-06-09CatalansWigan,2012-06-09,2012,Jun,Catalans,14,Wigan,36,J. Child,13858.0,-22,50
708,2012-06-10Wakefield TrinityHull FC,2012-06-10,2012,Jun,Wakefield Trinity,32,Hull FC,30,S. Ganson,8986.0,2,62
709,2012-06-10CastlefordSalford,2012-06-10,2012,Jun,Castleford,34,Salford,30,G. Stokes,5877.0,4,64
710,2012-06-11HuddersfieldHull KR,2012-06-11,2012,Jun,Huddersfield,26,Hull KR,44,T. Alibert,4962.0,-18,70
711,2012-06-18LeedsWakefield,2012-06-18,2012,Jun,Leeds,44,Wakefield,40,R. Silverwood,12272.0,4,84
712,2012-06-22Hull KRCatalans,2012-06-22,2012,Jun,Hull KR,10,Catalans,13,R. Silverwood,7142.0,-3,23
713,2012-06-22SalfordSt Helens,2012-06-22,2012,Jun,Salford,10,St Helens,32,J. Child,5447.0,-22,42
714,2012-06-24LeedsCastleford,2012-06-24,2012,Jun,Leeds,40,Castleford,22,T. Roby,16153.0,18,62
715,2012-06-24HuddersfieldLondon,2012-06-24,2012,Jun,Huddersfield,46,London,10,S. Ganson,6019.0,36,56
716,2012-06-24BradfordWakefield,2012-06-24,2012,Jun,Bradford,34,Wakefield,26,R. Hicks,11236.0,8,60
717,2012-06-24WarringtonHull FC,2012-06-24,2012,Jun,Warrington,40,Hull FC,18,B. Thaler,10582.0,22,58
718,2012-06-25WiganWidnes,2012-06-25,2012,Jun,Wigan,54,Widnes,12,T. Alibert,13445.0,42,66
719,2012-06-29WiganBradford,2012-06-29,2012,Jun,Wigan,22,Bradford,30,T. Roby,19628.0,-8,52
720,2012-06-29SalfordWarrington,2012-06-29,2012,Jun,Salford,48,Warrington,24,R. Silverwood,6179.0,24,72
721,2012-06-29St HelensHull KR,2012-06-29,2012,Jun,St Helens,34,Hull KR,28,T. Alibert,12435.0,6,62
722,2012-06-30LondonLeeds,2012-06-30,2012,Jun,London,12,Leeds,58,R. Hicks,3628.0,-46,70
723,2012-06-30CatalansWakefield,2012-06-30,2012,Jun,Catalans,34,Wakefield,10,B. Thaler,8842.0,24,44
724,2012-07-01Hull FCHuddersfield,2012-07-01,2012,Jul,Hull FC,28,Huddersfield,24,J. Child,11142.0,4,52
725,2012-07-02WidnesCastleford,2012-07-02,2012,Jul,Widnes,40,Castleford,10,S. Ganson,4501.0,30,50
726,2012-07-06LeedsHull FC,2012-07-06,2012,Jul,Leeds,21,Hull FC,6,T. Roby,13250.0,15,27
727,2012-07-08BradfordLondon,2012-07-08,2012,Jul,Bradford,44,London,12,R. Silverwood,10132.0,32,56
728,2012-07-08Wakefield TrinityWigan,2012-07-08,2012,Jul,Wakefield Trinity,10,Wigan,52,T. Alibert,9107.0,-42,62
729,2012-07-08CastlefordHuddersfield,2012-07-08,2012,Jul,Castleford,52,Huddersfield,6,B. Thaler,5012.0,46,58
730,2012-07-08WidnesSt Helens,2012-07-08,2012,Jul,Widnes,23,St Helens,24,R. Hicks,7023.0,-1,47
731,2012-07-08Hull KRSalford,2012-07-08,2012,Jul,Hull KR,22,Salford,24,S. Ganson,7213.0,-2,46
732,2012-07-09WarringtonCatalans,2012-07-09,2012,Jul,Warrington,15,Catalans,6,J. Child,10570.0,9,21
733,2012-07-14CatalansHull FC,2012-07-14,2012,Jul,Catalans,44,Hull FC,14,T. Alibert,7388.0,30,58
734,2012-07-20LeedsBradford,2012-07-20,2012,Jul,Leeds,34,Bradford,16,S. Ganson,18520.0,18,50
735,2012-07-20SalfordWidnes,2012-07-20,2012,Jul,Salford,8,Widnes,46,J. Child,5196.0,-38,54
736,2012-07-20CatalansSt Helens,2012-07-20,2012,Jul,Catalans,15,St Helens,20,B. Thaler,10387.0,-5,35
737,2012-07-21LondonWigan,2012-07-21,2012,Jul,London,6,Wigan,44,T. Alibert,4309.0,-38,50
738,2012-07-22CastlefordWarrington,2012-07-22,2012,Jul,Castleford,26,Warrington,40,R. Hicks,6167.0,-14,66
739,2012-07-22HuddersfieldWakefield,2012-07-22,2012,Jul,Huddersfield,14,Wakefield,35,T. Roby,6579.0,-21,49
740,2012-07-23Hull KRHull FC,2012-07-23,2012,Jul,Hull KR,18,Hull FC,32,R. Silverwood,9086.0,-14,50
741,2012-07-27WiganCastleford,2012-07-27,2012,Jul,Wigan,40,Castleford,16,G. Stokes,13975.0,24,56
742,2012-07-28CatalansLondon,2012-07-28,2012,Jul,Catalans,19,London,12,T. Roby,7662.0,7,31
743,2012-07-29Hull FCSalford,2012-07-29,2012,Jul,Hull FC,34,Salford,26,R. Hicks,10776.0,8,60
744,2012-07-29WarringtonBradford,2012-07-29,2012,Jul,Warrington,50,Bradford,22,B. Thaler,10750.0,28,72
745,2012-07-29WidnesHull KR,2012-07-29,2012,Jul,Widnes,26,Hull KR,32,T. Alibert,5325.0,-6,58
746,2012-07-29St HelensHuddersfield,2012-07-29,2012,Jul,St Helens,46,Huddersfield,12,J. Child,12329.0,34,58
747,2012-07-30Wakefield TrinityLeeds,2012-07-30,2012,Jul,Wakefield Trinity,38,Leeds,18,R. Silverwood,9547.0,20,56
748,2012-08-03WiganHull FC,2012-08-03,2012,Aug,Wigan,48,Hull FC,10,J. Child,17736.0,38,58
749,2012-08-04LondonSalford,2012-08-04,2012,Aug,London,40,Salford,28,G. Stokes,1517.0,12,68
750,2012-08-05Hull KRLeeds,2012-08-05,2012,Aug,Hull KR,24,Leeds,25,T. Roby,8379.0,-1,49
751,2012-08-05CastlefordWakefield,2012-08-05,2012,Aug,Castleford,12,Wakefield,40,B. Thaler,7050.0,-28,52
752,2012-08-05BradfordWidnes,2012-08-05,2012,Aug,Bradford,38,Widnes,26,S. Ganson,10261.0,12,64
753,2012-08-05HuddersfieldCatalans,2012-08-05,2012,Aug,Huddersfield,36,Catalans,18,T. Alibert,5822.0,18,54
754,2012-08-06St HelensWarrington,2012-08-06,2012,Aug,St Helens,12,Warrington,22,R. Silverwood,15728.0,-10,34
755,2012-08-10SalfordHuddersfield,2012-08-10,2012,Aug,Salford,20,Huddersfield,30,B. Thaler,5324.0,-10,50
756,2012-08-10BradfordHull KR,2012-08-10,2012,Aug,Bradford,32,Hull KR,26,J. Child,10217.0,6,58
757,2012-08-10LeedsWidnes,2012-08-10,2012,Aug,Leeds,68,Widnes,24,G. Stokes,13326.0,44,92
758,2012-08-11WarringtonWigan,2012-08-11,2012,Aug,Warrington,30,Wigan,10,S. Ganson,13859.0,20,40
759,2012-08-12CastlefordLondon,2012-08-12,2012,Aug,Castleford,20,London,42,R. Silverwood,5149.0,-22,62
760,2012-08-12Wakefield TrinitySt Helens,2012-08-12,2012,Aug,Wakefield Trinity,33,St Helens,32,T. Alibert,7876.0,1,65
761,2012-08-12Hull FCCatalans,2012-08-12,2012,Aug,Hull FC,30,Catalans,10,R. Hicks,10765.0,20,40
762,2012-08-17LondonWarrington,2012-08-17,2012,Aug,London,62,Warrington,18,B. Thaler,2261.0,44,80
763,2012-08-17St HelensCastleford,2012-08-17,2012,Aug,St Helens,44,Castleford,12,G. Stokes,12224.0,32,56
764,2012-08-18CatalansLeeds,2012-08-18,2012,Aug,Catalans,38,Leeds,34,J. Child,10269.0,4,72
765,2012-08-18WidnesHull FC,2012-08-18,2012,Aug,Widnes,42,Hull FC,16,S. Ganson,5008.0,26,58
766,2012-08-19HuddersfieldBradford,2012-08-19,2012,Aug,Huddersfield,12,Bradford,34,T. Alibert,7477.0,-22,46
767,2012-08-19Hull KRWakefield,2012-08-19,2012,Aug,Hull KR,30,Wakefield,31,R. Silverwood,8726.0,-1,61
768,2012-08-20WiganSalford,2012-08-20,2012,Aug,Wigan,38,Salford,6,T. Roby,13703.0,32,44
769,2012-08-31St HelensLondon,2012-08-31,2012,Aug,St Helens,30,London,0,R. Silverwood,13262.0,30,30
770,2012-08-31LeedsSalford,2012-08-31,2012,Aug,Leeds,46,Salford,12,R. Hicks,15081.0,34,58
771,2012-09-01BradfordHull FC,2012-09-01,2012,Sep,Bradford,6,Hull FC,70,B. Thaler,10616.0,-64,76
772,2012-09-02WarringtonHuddersfield,2012-09-02,2012,Sep,Warrington,54,Huddersfield,6,G. Stokes,10550.0,48,60
773,2012-09-02CastlefordCatalans,2012-09-02,2012,Sep,Castleford,26,Catalans,46,T. Roby,5005.0,-20,72
774,2012-09-02Hull KRWigan,2012-09-02,2012,Sep,Hull KR,36,Wigan,42,T. Alibert,8845.0,-6,78
775,2012-09-02Wakefield TrinityWidnes,2012-09-02,2012,Sep,Wakefield Trinity,22,Widnes,18,J. Child,8234.0,4,40
776,2012-09-07WiganSt Helens,2012-09-07,2012,Sep,Wigan,18,St Helens,26,J. Child,21522.0,-8,44
777,2012-09-08CatalansBradford,2012-09-08,2012,Sep,Catalans,50,Bradford,26,R. Silverwood,9254.0,24,76
778,2012-09-08SalfordWakefield,2012-09-08,2012,Sep,Salford,34,Wakefield,42,B. Thaler,2380.0,-8,76
779,2012-09-08LondonHull KR,2012-09-08,2012,Sep,London,48,Hull KR,42,T. Roby,2525.0,6,90
780,2012-09-08Hull FCCastleford,2012-09-08,2012,Sep,Hull FC,36,Castleford,10,R. Hicks,11607.0,26,46
781,2012-09-09WidnesWarrington,2012-09-09,2012,Sep,Widnes,14,Warrington,52,S. Ganson,8617.0,-38,66
782,2012-09-09HuddersfieldLeeds,2012-09-09,2012,Sep,Huddersfield,48,Leeds,24,T. Alibert,9128.0,24,72
783,2012-09-14WiganCatalans,2012-09-14,2012,Sep,Wigan,46,Catalans,6,R. Silverwood,7232.0,40,52
784,2012-09-15WarringtonSt Helens,2012-09-15,2012,Sep,Warrington,6,St Helens,28,B. Thaler,10190.0,-22,34
785,2012-09-15LeedsWakefield,2012-09-15,2012,Sep,Leeds,42,Wakefield,20,S. Ganson,9044.0,22,62
786,2012-09-16Hull FCHuddersfield,2012-09-16,2012,Sep,Hull FC,46,Huddersfield,10,J. Child,8662.0,36,56
787,2012-09-21CatalansLeeds,2012-09-21,2012,Sep,Catalans,20,Leeds,27,B. Thaler,11523.0,-7,47
788,2012-09-22WarringtonHull FC,2012-09-22,2012,Sep,Warrington,24,Hull FC,12,R. Silverwood,7323.0,12,36
789,2012-09-28WiganLeeds,2012-09-28,2012,Sep,Wigan,12,Leeds,13,R. Silverwood,12334.0,-1,25
790,2012-09-29St HelensWarrington,2012-09-29,2012,Sep,St Helens,18,Warrington,36,B. Thaler,12715.0,-18,54
791,2012-10-06WarringtonLeeds,2012-10-06,2012,Oct,Warrington,18,Leeds,26,R. Silverwood,70676.0,-8,44
792,2013-02-01SalfordWigan,2013-02-01,2013,Feb,Salford,0,Wigan,42,J. Child,5383.0,-42,42
793,2013-02-01LeedsHull FC,2013-02-01,2013,Feb,Leeds,36,Hull FC,6,S. Ganson,15297.0,30,42
794,2013-02-02St HelensHuddersfield,2013-02-02,2013,Feb,St Helens,4,Huddersfield,40,R. Silverwood,12003.0,-36,44
795,2013-02-03BradfordWakefield,2013-02-03,2013,Feb,Bradford,40,Wakefield,6,B. Thaler,10263.0,34,46
796,2013-02-03WarringtonCastleford,2013-02-03,2013,Feb,Warrington,40,Castleford,24,R. Hicks,10721.0,16,64
797,2013-02-03LondonWidnes,2013-02-03,2013,Feb,London,14,Widnes,28,T. Roby,2856.0,-14,42
798,2013-02-03Hull KRCatalans,2013-02-03,2013,Feb,Hull KR,24,Catalans,32,P. Bentham,7864.0,-8,56
799,2013-02-08WiganWarrington,2013-02-08,2013,Feb,Wigan,17,Warrington,17,P. Bentham,20050.0,0,34
800,2013-02-09Wakefield TrinityHull KR,2013-02-09,2013,Feb,Wakefield Trinity,36,Hull KR,20,S. Ganson,9237.0,16,56
801,2013-02-09CatalansSalford,2013-02-09,2013,Feb,Catalans,40,Salford,6,B. Thaler,6872.0,34,46
802,2013-02-10Hull FCBradford,2013-02-10,2013,Feb,Hull FC,28,Bradford,12,R. Silverwood,10952.0,16,40
803,2013-02-10WidnesSt Helens,2013-02-10,2013,Feb,Widnes,4,St Helens,16,J. Child,8322.0,-12,20
804,2013-02-10HuddersfieldLondon,2013-02-10,2013,Feb,Huddersfield,34,London,6,R. Hicks,5273.0,28,40
805,2013-02-10CastlefordLeeds,2013-02-10,2013,Feb,Castleford,14,Leeds,12,T. Roby,9103.0,2,26
806,2013-02-15St HelensHull FC,2013-02-15,2013,Feb,St Helens,22,Hull FC,22,B. Thaler,11257.0,0,44
807,2013-02-15WarringtonCatalans,2013-02-15,2013,Feb,Warrington,24,Catalans,16,R. Silverwood,10015.0,8,40
808,2013-02-15LeedsSalford,2013-02-15,2013,Feb,Leeds,42,Salford,14,R. Hicks,12558.0,28,56
809,2013-02-16BradfordCastleford,2013-02-16,2013,Feb,Bradford,38,Castleford,12,S. Ganson,7724.0,26,50
810,2013-02-17Hull KRWidnes,2013-02-17,2013,Feb,Hull KR,44,Widnes,18,T. Roby,7247.0,26,62
811,2013-02-17HuddersfieldWigan,2013-02-17,2013,Feb,Huddersfield,22,Wigan,10,J. Child,8023.0,12,32
812,2013-02-17LondonWakefield,2013-02-17,2013,Feb,London,0,Wakefield,28,P. Bentham,1887.0,-28,28
813,2013-02-23BradfordSt Helens,2013-02-23,2013,Feb,Bradford,10,St Helens,36,T. Roby,8203.0,-26,46
814,2013-02-23Hull FCWarrington,2013-02-23,2013,Feb,Hull FC,10,Warrington,24,P. Bentham,10712.0,-14,34
815,2013-02-24SalfordHull KR,2013-02-24,2013,Feb,Salford,38,Hull KR,34,T. Alibert,1989.0,4,72
816,2013-02-24Wakefield TrinityHuddersfield,2013-02-24,2013,Feb,Wakefield Trinity,16,Huddersfield,18,R. Silverwood,8467.0,-2,34
817,2013-02-24WiganLondon,2013-02-24,2013,Feb,Wigan,48,London,18,R. Hicks,11590.0,30,66
818,2013-02-24CastlefordCatalans,2013-02-24,2013,Feb,Castleford,17,Catalans,17,J. Child,5205.0,0,34
819,2013-03-01St HelensLeeds,2013-03-01,2013,Mar,St Helens,12,Leeds,20,P. Bentham,12228.0,-8,32
820,2013-03-01SalfordLondon,2013-03-01,2013,Mar,Salford,4,London,38,B. Thaler,2333.0,-34,42
821,2013-03-02CatalansWakefield,2013-03-02,2013,Mar,Catalans,29,Wakefield,22,S. Ganson,7191.0,7,51
822,2013-03-02WidnesHull FC,2013-03-02,2013,Mar,Widnes,36,Hull FC,16,R. Silverwood,5541.0,20,52
823,2013-03-03Hull KRWarrington,2013-03-03,2013,Mar,Hull KR,26,Warrington,12,R. Hicks,7446.0,14,38
824,2013-03-03CastlefordWigan,2013-03-03,2013,Mar,Castleford,22,Wigan,28,T. Alibert,7852.0,-6,50
825,2013-03-03HuddersfieldBradford,2013-03-03,2013,Mar,Huddersfield,18,Bradford,43,J. Child,7616.0,-25,61
826,2013-03-08Hull FCCastleford,2013-03-08,2013,Mar,Hull FC,52,Castleford,0,S. Ganson,11852.0,52,52
827,2013-03-08WiganCatalans,2013-03-08,2013,Mar,Wigan,38,Catalans,0,P. Bentham,12149.0,38,38
828,2013-03-08WarringtonSt Helens,2013-03-08,2013,Mar,Warrington,10,St Helens,22,R. Silverwood,13381.0,-12,32
829,2013-03-08LeedsHuddersfield,2013-03-08,2013,Mar,Leeds,8,Huddersfield,32,B. Thaler,15013.0,-24,40
830,2013-03-08WidnesBradford,2013-03-08,2013,Mar,Widnes,22,Bradford,22,R. Hicks,5861.0,0,44
831,2013-03-09LondonHull KR,2013-03-09,2013,Mar,London,22,Hull KR,42,J. Child,1837.0,-20,64
832,2013-03-10Wakefield TrinitySalford,2013-03-10,2013,Mar,Wakefield Trinity,23,Salford,23,T. Alibert,6986.0,0,46
833,2013-03-15LeedsWigan,2013-03-15,2013,Mar,Leeds,18,Wigan,14,R. Silverwood,15524.0,4,32
834,2013-03-15SalfordWarrington,2013-03-15,2013,Mar,Salford,4,Warrington,46,S. Ganson,3932.0,-42,50
835,2013-03-15St HelensWakefield,2013-03-15,2013,Mar,St Helens,52,Wakefield,18,R. Hicks,11211.0,34,70
836,2013-03-16CatalansWidnes,2013-03-16,2013,Mar,Catalans,46,Widnes,14,J. Child,7357.0,32,60
837,2013-03-16HuddersfieldHull FC,2013-03-16,2013,Mar,Huddersfield,24,Hull FC,10,P. Bentham,5536.0,14,34
838,2013-03-17CastlefordLondon,2013-03-17,2013,Mar,Castleford,12,London,26,T. Roby,4521.0,-14,38
839,2013-03-17BradfordHull KR,2013-03-17,2013,Mar,Bradford,34,Hull KR,12,B. Thaler,7843.0,22,46
840,2013-03-22WarringtonHuddersfield,2013-03-22,2013,Mar,Warrington,28,Huddersfield,2,B. Thaler,9797.0,26,30
841,2013-03-22St HelensSalford,2013-03-22,2013,Mar,St Helens,14,Salford,10,P. Bentham,5348.0,4,24
842,2013-03-23WiganWidnes,2013-03-23,2013,Mar,Wigan,62,Widnes,4,T. Roby,11904.0,58,66
843,2013-03-23LondonHull FC,2013-03-23,2013,Mar,London,18,Hull FC,18,R. Hicks,1865.0,0,36
844,2013-03-23CatalansBradford,2013-03-23,2013,Mar,Catalans,30,Bradford,10,R. Silverwood,6813.0,20,40
845,2013-03-24Hull KRCastleford,2013-03-24,2013,Mar,Hull KR,26,Castleford,22,J. Child,6489.0,4,48
846,2013-03-28LondonCatalans,2013-03-28,2013,Mar,London,24,Catalans,30,T. Roby,1136.0,-6,54
847,2013-03-28LeedsBradford,2013-03-28,2013,Mar,Leeds,18,Bradford,18,P. Bentham,16604.0,0,36
848,2013-03-29CastlefordWakefield,2013-03-29,2013,Mar,Castleford,16,Wakefield,37,B. Thaler,7705.0,-21,53
849,2013-03-29WiganSt Helens,2013-03-29,2013,Mar,Wigan,28,St Helens,16,R. Silverwood,23861.0,12,44
850,2013-03-29SalfordHuddersfield,2013-03-29,2013,Mar,Salford,21,Huddersfield,20,R. Hicks,2788.0,1,41
851,2013-03-29WidnesWarrington,2013-03-29,2013,Mar,Widnes,38,Warrington,22,J. Child,9271.0,16,60
852,2013-03-29Hull FCHull KR,2013-03-29,2013,Mar,Hull FC,10,Hull KR,23,S. Ganson,19064.0,-13,33
853,2013-04-01Wakefield TrinityHull FC,2013-04-01,2013,Apr,Wakefield Trinity,22,Hull FC,34,J. Child,8126.0,-12,56
854,2013-04-01BradfordSalford,2013-04-01,2013,Apr,Bradford,36,Salford,24,T. Roby,7503.0,12,60
855,2013-04-01St HelensCastleford,2013-04-01,2013,Apr,St Helens,48,Castleford,18,R. Hicks,10943.0,30,66
856,2013-04-01Hull KRWigan,2013-04-01,2013,Apr,Hull KR,6,Wigan,84,P. Bentham,7894.0,-78,90
857,2013-04-01WarringtonLondon,2013-04-01,2013,Apr,Warrington,54,London,20,R. Silverwood,9681.0,34,74
858,2013-04-01HuddersfieldWidnes,2013-04-01,2013,Apr,Huddersfield,62,Widnes,6,T. Alibert,4270.0,56,68
859,2013-04-01CatalansLeeds,2013-04-01,2013,Apr,Catalans,12,Leeds,27,B. Thaler,7019.0,-15,39
860,2013-04-05CastlefordHuddersfield,2013-04-05,2013,Apr,Castleford,24,Huddersfield,40,P. Bentham,3222.0,-16,64
861,2013-04-05LondonBradford,2013-04-05,2013,Apr,London,20,Bradford,46,T. Alibert,1441.0,-26,66
862,2013-04-07Hull KRSt Helens,2013-04-07,2013,Apr,Hull KR,22,St Helens,14,B. Thaler,7616.0,8,36
863,2013-04-07LeedsWarrington,2013-04-07,2013,Apr,Leeds,28,Warrington,22,J. Child,15059.0,6,50
864,2013-04-07WiganWakefield,2013-04-07,2013,Apr,Wigan,44,Wakefield,24,R. Hicks,12152.0,20,68
865,2013-04-07WidnesSalford,2013-04-07,2013,Apr,Widnes,58,Salford,24,T. Roby,5562.0,34,82
866,2013-04-07Hull FCCatalans,2013-04-07,2013,Apr,Hull FC,28,Catalans,8,R. Silverwood,10065.0,20,36
867,2013-04-12LeedsLondon,2013-04-12,2013,Apr,Leeds,30,London,6,G. Stokes,12895.0,24,36
868,2013-04-12St HelensCatalans,2013-04-12,2013,Apr,St Helens,12,Catalans,22,P. Bentham,11111.0,-10,34
869,2013-04-13CastlefordWidnes,2013-04-13,2013,Apr,Castleford,28,Widnes,26,R. Silverwood,3986.0,2,54
870,2013-04-14SalfordHull FC,2013-04-14,2013,Apr,Salford,18,Hull FC,24,R. Hicks,2698.0,-6,42
871,2013-04-14BradfordWigan,2013-04-14,2013,Apr,Bradford,6,Wigan,36,T. Roby,9899.0,-30,42
872,2013-04-14Wakefield TrinityWarrington,2013-04-14,2013,Apr,Wakefield Trinity,34,Warrington,41,B. Thaler,7985.0,-7,75
873,2013-04-14HuddersfieldHull KR,2013-04-14,2013,Apr,Huddersfield,50,Hull KR,30,T. Alibert,5641.0,20,80
874,2013-04-26WidnesWakefield,2013-04-26,2013,Apr,Widnes,26,Wakefield,28,B. Thaler,5405.0,-2,54
875,2013-04-26Hull FCWigan,2013-04-26,2013,Apr,Hull FC,20,Wigan,28,R. Silverwood,11403.0,-8,48
876,2013-04-27LondonSt Helens,2013-04-27,2013,Apr,London,21,St Helens,14,T. Roby,2839.0,7,35
877,2013-04-27CatalansHuddersfield,2013-04-27,2013,Apr,Catalans,20,Huddersfield,28,J. Child,8549.0,-8,48
878,2013-04-27SalfordCastleford,2013-04-27,2013,Apr,Salford,34,Castleford,30,T. Alibert,2306.0,4,64
879,2013-04-28Hull KRLeeds,2013-04-28,2013,Apr,Hull KR,10,Leeds,44,R. Hicks,8122.0,-34,54
880,2013-04-28WarringtonBradford,2013-04-28,2013,Apr,Warrington,32,Bradford,4,P. Bentham,10901.0,28,36
881,2013-05-03BradfordLeeds,2013-05-03,2013,May,Bradford,22,Leeds,42,R. Silverwood,12016.0,-20,64
882,2013-05-03WiganSalford,2013-05-03,2013,May,Wigan,46,Salford,6,J. Child,12489.0,40,52
883,2013-05-03St HelensWidnes,2013-05-03,2013,May,St Helens,28,Widnes,35,R. Hicks,11438.0,-7,63
884,2013-05-03Hull FCLondon,2013-05-03,2013,May,Hull FC,48,London,12,T. Alibert,11490.0,36,60
885,2013-05-04Wakefield TrinityCatalans,2013-05-04,2013,May,Wakefield Trinity,30,Catalans,12,R. Silverwood,6125.0,18,42
886,2013-05-05CastlefordHull KR,2013-05-05,2013,May,Castleford,32,Hull KR,24,J. Child,6474.0,8,56
887,2013-05-05HuddersfieldWarrington,2013-05-05,2013,May,Huddersfield,12,Warrington,34,B. Thaler,8585.0,-22,46
888,2013-05-17WidnesHuddersfield,2013-05-17,2013,May,Widnes,22,Huddersfield,36,R. Hicks,5173.0,-14,58
889,2013-05-17SalfordBradford,2013-05-17,2013,May,Salford,7,Bradford,28,T. Roby,5106.0,-21,35
890,2013-05-17WarringtonHull FC,2013-05-17,2013,May,Warrington,16,Hull FC,26,R. Silverwood,9387.0,-10,42
891,2013-05-18CatalansCastleford,2013-05-18,2013,May,Catalans,39,Castleford,30,P. Bentham,7083.0,9,69
892,2013-05-18LondonWigan,2013-05-18,2013,May,London,6,Wigan,64,T. Alibert,3594.0,-58,70
893,2013-05-19Hull KRWakefield,2013-05-19,2013,May,Hull KR,44,Wakefield,18,J. Child,6933.0,26,62
894,2013-05-20LeedsSt Helens,2013-05-20,2013,May,Leeds,22,St Helens,30,B. Thaler,15998.0,-8,52
895,2013-05-25CastlefordWakefield,2013-05-25,2013,May,Castleford,49,Wakefield,24,R. Hicks,30793.0,25,73
896,2013-05-25Hull FCHull KR,2013-05-25,2013,May,Hull FC,22,Hull KR,16,B. Thaler,30793.0,6,38
897,2013-05-25St HelensWarrington,2013-05-25,2013,May,St Helens,22,Warrington,48,P. Bentham,30793.0,-26,70
898,2013-05-25CatalansLondon,2013-05-25,2013,May,Catalans,46,London,18,T. Roby,30793.0,28,64
899,2013-05-26BradfordHuddersfield,2013-05-26,2013,May,Bradford,6,Huddersfield,42,J. Child,31249.0,-36,48
900,2013-05-26LeedsWigan,2013-05-26,2013,May,Leeds,16,Wigan,20,R. Silverwood,31249.0,-4,36
901,2013-05-26SalfordWidnes,2013-05-26,2013,May,Salford,28,Widnes,22,T. Alibert,31249.0,6,50
902,2013-05-31Hull FCLeeds,2013-05-31,2013,May,Hull FC,18,Leeds,6,J. Child,11901.0,12,24
903,2013-06-01LondonCastleford,2013-06-01,2013,Jun,London,30,Castleford,30,B. Thaler,1810.0,0,60
904,2013-06-02WidnesCatalans,2013-06-02,2013,Jun,Widnes,32,Catalans,32,P. Bentham,4560.0,0,64
905,2013-06-02Hull KRBradford,2013-06-02,2013,Jun,Hull KR,28,Bradford,18,R. Hicks,7259.0,10,46
906,2013-06-02WarringtonSalford,2013-06-02,2013,Jun,Warrington,68,Salford,10,T. Roby,9516.0,58,78
907,2013-06-02Wakefield TrinityWigan,2013-06-02,2013,Jun,Wakefield Trinity,23,Wigan,36,T. Alibert,8459.0,-13,59
908,2013-06-03HuddersfieldSt Helens,2013-06-03,2013,Jun,Huddersfield,25,St Helens,16,R. Silverwood,5203.0,9,41
909,2013-06-07Hull KRHuddersfield,2013-06-07,2013,Jun,Hull KR,35,Huddersfield,28,P. Bentham,6963.0,7,63
910,2013-06-07LeedsCastleford,2013-06-07,2013,Jun,Leeds,42,Castleford,24,R. Hicks,17035.0,18,66
911,2013-06-07WidnesWigan,2013-06-07,2013,Jun,Widnes,32,Wigan,33,J. Child,6528.0,-1,65
912,2013-06-08CatalansHull FC,2013-06-08,2013,Jun,Catalans,30,Hull FC,4,R. Silverwood,8105.0,26,34
913,2013-06-08LondonWarrington,2013-06-08,2013,Jun,London,10,Warrington,82,M. Thomason,3041.0,-72,92
914,2013-06-09St HelensBradford,2013-06-09,2013,Jun,St Helens,30,Bradford,18,T. Alibert,11385.0,12,48
915,2013-06-10SalfordWakefield,2013-06-10,2013,Jun,Salford,10,Wakefield,46,R. Hicks,2327.0,-36,56
916,2013-06-17LeedsWidnes,2013-06-17,2013,Jun,Leeds,38,Widnes,28,P. Bentham,12782.0,10,66
917,2013-06-21CastlefordHull FC,2013-06-21,2013,Jun,Castleford,30,Hull FC,28,J. Child,6022.0,2,58
918,2013-06-21SalfordSt Helens,2013-06-21,2013,Jun,Salford,10,St Helens,52,G. Stokes,3248.0,-42,62
919,2013-06-22CatalansHull KR,2013-06-22,2013,Jun,Catalans,21,Hull KR,22,T. Roby,12000.0,-1,43
920,2013-06-23HuddersfieldLeeds,2013-06-23,2013,Jun,Huddersfield,40,Leeds,18,R. Silverwood,7756.0,22,58
921,2013-06-23BradfordWidnes,2013-06-23,2013,Jun,Bradford,28,Widnes,32,R. Hicks,8124.0,-4,60
922,2013-06-23Wakefield TrinityLondon,2013-06-23,2013,Jun,Wakefield Trinity,46,London,14,T. Alibert,8203.0,32,60
